"","X","CustomerID","Spend","Bills","Visits","Qty","FreeQty","FPD","LPD","ATV","ABS","APP","CUTLERY_spend","CUTLERy_bills","DL_spend","DL_bills","DAILYUSE_spend","DAILYUSE_bills","HOD_spend","HOD_bills","ACC_spend","ACC_bills","FURN_spend","FURN_bills","STATIONARY_spend","STATIONARY_bills","Game_spend","Game_bills","BATH_spend","BATH_bills","UK_geo_purchaser","as.factor(k_P6$cluster)","as.factor(k_P6$cluster)","as.factor(k_P6$cluster)","k_P6$cluster"
"1368",3872,17647,133.06,1,1,30,0,"2011-10-05","2011-10-05",133.06,30,4.43533333333333,48.8,1,0,0,0,0,39.5,1,0,0,0,0,44.76,1,0,0,0,0,1,"6","6","6",6
"1369",3874,17649,868.49,1,1,399,0,"2011-07-24","2011-07-24",868.49,399,2.17666666666667,379.34,1,17.4,1,72.9,1,63.45,1,194.1,1,0,0,106.5,1,34.8,1,0,0,1,"5","1","1",1
"1370",3875,17650,166.08,1,1,150,0,"2011-11-18","2011-11-18",166.08,150,1.1072,70.95,1,0,0,0,0,34.65,1,0,0,0,0,30.48,1,30,1,0,0,1,"6","6","6",6
"1371",3879,17654,117.55,1,1,41,0,"2011-03-07","2011-03-07",117.55,41,2.86707317073171,43.6,1,0,0,0,0,23.6,1,8.85,1,7.5,1,34,1,0,0,0,0,1,"6","6","6",6
"1372",3884,17660,196,1,1,130,0,"2011-07-21","2011-07-21",196,130,1.50769230769231,2.94,1,37.8,1,8.75,1,129.05,1,2.08,1,0,0,15.38,1,0,0,0,0,1,"6","1","1",1
"1373",3891,17670,205.7,1,1,110,0,"2011-04-26","2011-04-26",205.7,110,1.87,81,1,0,0,0,0,79.7,1,0,0,0,0,15,1,30,1,0,0,1,"6","6","6",6
"1374",3899,17678,298.11,1,1,207,0,"2011-03-21","2011-03-21",298.11,207,1.44014492753623,74.85,1,0,0,0,0,80.1,1,24.96,1,30.6,1,87.6,1,0,0,0,0,1,"6","6","6",6
"1375",3901,17680,184.4,1,1,96,0,"2011-11-16","2011-11-16",184.4,96,1.92083333333333,51.6,1,0,0,0,0,132.8,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1376",3903,17684,239.41,1,1,145,0,"2011-10-27","2011-10-27",239.41,145,1.65110344827586,21.9,1,0,0,4.56,1,193.15,1,19.8,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1377",3909,17693,200.47,1,1,231,0,"2011-07-25","2011-07-25",200.47,231,0.867835497835498,54.61,1,17.4,1,0,0,31.86,1,0,0,0,0,96.6,1,0,0,0,0,1,"6","6","6",6
"1378",3910,17694,283.12,1,1,184,0,"2011-07-21","2011-07-21",283.12,184,1.53869565217391,17,1,71.5,1,109.22,1,60.9,1,6.8,1,0,0,17.7,1,0,0,0,0,1,"6","1","1",1
"1379",3913,17697,338.95,1,1,93,0,"2011-04-17","2011-04-17",338.95,93,3.64462365591398,185.25,1,25.9,1,19.8,1,75.9,1,0,0,0,0,32.1,1,0,0,0,0,1,"6","6","6",6
"1380",3914,17698,154.95,1,1,93,0,"2011-03-24","2011-03-24",154.95,93,1.66612903225806,17.4,1,0,0,38.4,1,47.85,1,0,0,0,0,51.3,1,0,0,0,0,1,"6","6","6",6
"1381",3916,17701,417.95,1,1,109,0,"2011-04-01","2011-04-01",417.95,109,3.83440366972477,17,1,82.65,1,0,0,252.3,1,66,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1382",3924,17709,137.45,1,1,17,0,"2011-06-23","2011-06-23",137.45,17,8.08529411764706,30.45,1,68.7,1,0,0,38.3,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1383",3926,17712,522.91,1,1,215,0,"2011-10-26","2011-10-26",522.91,215,2.43213953488372,125.97,1,30.45,1,58.17,1,140.52,1,0,0,0,0,89.6,1,78.2,1,0,0,1,"5","1","1",1
"1384",3927,17714,153,1,1,92,0,"2011-01-23","2011-01-23",153,92,1.66304347826087,15,1,90.3,1,0,0,17.7,1,0,0,0,0,0,0,30,1,0,0,1,"6","6","6",6
"1385",3928,17715,326.4,1,1,384,0,"2011-05-23","2011-05-23",326.4,384,0.85,0,0,0,0,0,0,0,0,326.4,1,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1386",3930,17718,139.35,1,1,83,0,"2011-04-21","2011-04-21",139.35,83,1.6789156626506,118.95,1,0,0,20.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1387",3937,17727,1060.25,1,1,645,0,"2011-11-24","2011-11-24",1060.25,645,1.6437984496124,468.94,1,55.1,1,76.1,1,190.15,1,123.16,1,15,1,121.6,1,10.2,1,0,0,1,"2","3","3",3
"1388",3941,17732,303.97,1,1,93,0,"2010-12-02","2010-12-02",303.97,93,3.26849462365591,65.45,1,53.1,1,35.55,1,42,1,52.52,1,0,0,37.5,1,17.85,1,0,0,1,"5","1","1",1
"1389",3951,17746,110.25,1,1,29,0,"2011-04-13","2011-04-13",110.25,29,3.80172413793104,67.05,1,15,1,28.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1390",3952,17747,71.4,1,1,12,0,"2011-08-19","2011-08-19",71.4,12,5.95,0,0,71.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1391",3955,17752,80.64,1,1,192,0,"2010-12-15","2010-12-15",80.64,192,0.42,80.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1392",3961,17761,712.78,1,1,398,0,"2011-11-07","2011-11-07",712.78,398,1.79090452261307,234.9,1,0,0,0,0,477.88,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1393",3962,17763,15,1,1,12,0,"2011-03-21","2011-03-21",15,12,1.25,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1394",3965,17767,271.2,1,1,128,0,"2011-11-24","2011-11-24",271.2,128,2.11875,6.36,1,80.4,1,15.3,1,152.79,1,12.6,1,3.75,1,0,0,0,0,0,0,1,"2","3","3",3
"1395",3970,17772,182.77,2,1,58,0,"2011-11-29","2011-11-29",91.385,29,3.15120689655172,23.86,1,12.06,1,8.89,1,46.73,1,42.58,2,32.4,2,10,1,6.25,1,0,0,1,"2","3","3",3
"1396",3972,17775,56.4,1,1,72,0,"2011-03-30","2011-03-30",56.4,72,0.783333333333333,0,0,0,0,0,0,56.4,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1397",3977,17785,131.94,1,1,67,0,"2011-10-17","2011-10-17",131.94,67,1.96925373134328,1.95,1,34.9,1,10.9,1,35.4,1,0,0,0,0,48.79,1,0,0,0,0,1,"6","6","6",6
"1398",3981,17789,225.9,1,1,74,0,"2011-03-03","2011-03-03",225.9,74,3.0527027027027,132.6,1,93.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1399",3983,17791,106.1,1,1,46,0,"2011-11-10","2011-11-10",106.1,46,2.30652173913043,52.35,1,0,0,9.75,1,7.5,1,16.5,1,0,0,20,1,0,0,0,0,1,"5","1","1",1
"1400",3984,17793,323.04,1,1,232,0,"2011-11-14","2011-11-14",323.04,232,1.39241379310345,49,1,21,1,34.4,1,86.8,1,64.99,1,12.75,1,35.38,1,18.72,1,0,0,1,"2","3","3",3
"1401",3991,17805,512.31,1,1,478,0,"2011-09-27","2011-09-27",512.31,478,1.07177824267782,69.99,1,0,0,238.92,1,203.4,1,0,0,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1402",3992,17806,546.04,1,1,727,0,"2011-11-28","2011-11-28",546.04,727,0.751086657496561,84.23,1,34.2,1,37.95,1,101.66,1,129.97,1,17.5,1,140.53,1,0,0,0,0,1,"2","3","3",3
"1403",4000,17824,298.4,1,1,408,0,"2011-10-19","2011-10-19",298.4,408,0.731372549019608,20.16,1,0,0,0,0,30,1,0,0,0,0,66.08,1,182.16,1,0,0,1,"6","6","6",6
"1404",4003,17829,889.24,1,1,496,0,"2011-02-14","2011-02-14",889.24,496,1.79282258064516,150.6,1,0,0,159.1,1,564.54,1,0,0,0,0,15,1,0,0,0,0,0,"6","6","6",6
"1405",4005,17831,35.4,1,1,12,0,"2011-11-06","2011-11-06",35.4,12,2.95,35.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1406",4006,17832,155.37,1,1,208,0,"2011-10-21","2011-10-21",155.37,208,0.746971153846154,62.07,1,35.18,1,6.24,1,24.07,1,11.61,1,0,0,16.2,1,0,0,0,0,1,"6","1","1",1
"1407",4008,17836,110.21,1,1,88,0,"2011-10-23","2011-10-23",110.21,88,1.25238636363636,24.26,1,67.25,1,0,0,2.1,1,7.95,1,0,0,8.65,1,0,0,0,0,1,"6","6","6",6
"1408",4011,17839,338.8,1,1,285,0,"2011-10-28","2011-10-28",338.8,285,1.18877192982456,48.92,1,15,1,29.6,1,57.85,1,7.89,1,0,0,151.39,1,28.15,1,0,0,1,"5","1","1",1
"1409",4013,17843,205.48,1,1,113,0,"2011-02-09","2011-02-09",205.48,113,1.81840707964602,36,1,6.3,1,8.48,1,64.3,1,64.55,1,0,0,21.7,1,4.15,1,0,0,1,"5","1","1",1
"1410",4014,17844,51.56,1,1,52,0,"2011-08-25","2011-08-25",51.56,52,0.991538461538462,36.56,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,"4","2","2",2
"1411",4015,17846,2033.1,1,1,1,0,"2011-09-15","2011-09-15",2033.1,1,2033.1,0,0,0,0,0,0,0,0,0,0,0,0,2033.1,1,0,0,0,0,1,"4","2","2",2
"1412",4019,17852,114.34,2,1,53,0,"2011-11-28","2011-11-28",57.17,26,2.15735849056604,28.25,2,12.45,1,11.8,2,15,1,0,0,22.5,2,3.9,2,20.44,2,0,0,1,"3","5","5",5
"1413",4021,17855,208.97,1,1,197,0,"2010-12-02","2010-12-02",208.97,197,1.0607614213198,10.08,1,0,0,16.5,1,77.7,1,0,0,0,0,69.54,1,35.15,1,0,0,1,"5","1","1",1
"1414",4025,17859,148.21,1,1,127,0,"2011-02-08","2011-02-08",148.21,127,1.16700787401575,33.85,1,39.6,1,3.75,1,3.35,1,9.42,1,0,0,51.99,1,6.25,1,0,0,1,"5","1","1",1
"1415",4026,17860,252.8,1,1,104,0,"2010-12-06","2010-12-06",252.8,104,2.43076923076923,10.85,1,102.85,1,45.7,1,52.95,1,19.8,1,8.9,1,11.75,1,0,0,0,0,1,"2","3","3",3
"1416",4028,17862,330.9,1,1,100,0,"2011-01-20","2011-01-20",330.9,100,3.309,272.3,1,0,0,11.7,1,38.4,1,8.5,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1417",4032,17866,329.65,1,1,174,0,"2011-07-20","2011-07-20",329.65,174,1.89454022988506,26.4,1,0,0,0,0,96.35,1,179.1,1,27.8,1,0,0,0,0,0,0,1,"6","6","6",6
"1418",4036,17871,155.9,1,1,182,0,"2011-05-19","2011-05-19",155.9,182,0.856593406593407,106.4,1,0,0,0,0,0,0,49.5,1,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1419",4039,17877,237.61,1,1,98,0,"2011-06-22","2011-06-22",237.61,98,2.42459183673469,18.1,1,0,0,98.66,1,79.6,1,8,1,0,0,29.5,1,3.75,1,0,0,1,"5","1","1",1
"1420",4040,17878,379.45,1,1,401,0,"2011-10-27","2011-10-27",379.45,401,0.946259351620948,26.5,1,41.8,1,4.68,1,274.32,1,0,0,0,0,32.15,1,0,0,0,0,1,"6","6","6",6
"1421",4041,17879,178.52,1,1,45,0,"2011-06-19","2011-06-19",178.52,45,3.96711111111111,130.52,1,0,0,28.5,1,2.1,1,0,0,17.4,1,0,0,0,0,0,0,1,"6","6","6",6
"1422",4042,17880,458.92,1,1,314,0,"2010-12-10","2010-12-10",458.92,314,1.46152866242038,22.68,1,0,0,66.18,1,128.3,1,0,0,0,0,186.56,1,55.2,1,0,0,1,"5","1","1",1
"1423",4043,17881,133.35,1,1,32,0,"2011-02-08","2011-02-08",133.35,32,4.1671875,33.2,1,5.1,1,55.8,1,10.5,1,0,0,4.95,1,23.8,1,0,0,0,0,1,"2","3","3",3
"1424",4046,17885,190.19,1,1,167,0,"2011-11-27","2011-11-27",190.19,167,1.1388622754491,27.38,1,35.31,1,24.31,1,49.19,1,29.58,1,8.7,1,10.71,1,5.01,1,0,0,1,"2","3","3",3
"1425",4048,17887,111.35,1,1,30,0,"2011-08-02","2011-08-02",111.35,30,3.71166666666667,63.7,1,0,0,0,0,36.8,1,0,0,0,0,10.85,1,0,0,0,0,1,"6","6","6",6
"1426",4052,17891,203.86,1,1,393,0,"2011-06-30","2011-06-30",203.86,393,0.518727735368957,4.6,1,5.9,1,0,0,5.04,1,0,0,0,0,188.32,1,0,0,0,0,1,"6","6","6",6
"1427",4054,17893,112.25,1,1,161,0,"2011-04-28","2011-04-28",112.25,161,0.697204968944099,3.25,1,0,0,5.2,1,5.95,1,7.89,1,0,0,81.64,1,8.32,1,0,0,1,"5","1","1",1
"1428",4056,17895,98,1,1,130,0,"2011-10-26","2011-10-26",98,130,0.753846153846154,0,0,0,0,16.38,1,29.6,1,0,0,0,0,52.02,1,0,0,0,0,1,"6","6","6",6
"1429",4057,17896,256.32,1,1,288,0,"2011-11-16","2011-11-16",256.32,288,0.89,152.64,1,103.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1430",4060,17899,155.8,1,1,171,0,"2011-07-03","2011-07-03",155.8,171,0.911111111111111,7.9,1,22.35,1,6.35,1,17.8,1,58.28,1,0,0,7.42,1,35.7,1,0,0,1,"5","1","1",1
"1431",4061,17900,112.2,2,1,73,0,"2011-06-02","2011-06-02",56.1,36,1.53698630136986,0,0,0,0,0,0,45,2,0,0,0,0,52.2,2,0,0,0,0,1,"6","6","6",6
"1432",4062,17901,110.38,1,1,24,0,"2011-11-10","2011-11-10",110.38,24,4.59916666666667,50.85,1,2.5,1,0.39,1,43.68,1,5.49,1,0,0,7.47,1,0,0,0,0,1,"6","1","1",1
"1433",4063,17904,191.67,1,1,63,0,"2011-11-18","2011-11-18",191.67,63,3.04238095238095,21.4,1,0,0,24.35,1,77.61,1,0,0,0,0,48.66,1,19.65,1,0,0,1,"5","1","1",1
"1434",4065,17906,72.9,1,1,26,0,"2011-04-06","2011-04-06",72.9,26,2.80384615384615,38.9,1,5.9,1,6.65,1,2.85,1,0,0,0,0,0,0,18.6,1,0,0,1,"6","6","6",6
"1435",4066,17908,243.28,1,1,173,0,"2010-12-01","2010-12-01",243.28,173,1.40624277456647,19.3,1,54.4,1,30.53,1,52.25,1,64.9,1,0,0,19.8,1,2.1,1,0,0,1,"5","1","1",1
"1436",4067,17911,366.23,1,1,223,0,"2011-11-30","2011-11-30",366.23,223,1.64228699551569,41.99,1,43.2,1,15.15,1,113.29,1,67.5,1,0,0,82.6,1,2.5,1,0,0,1,"5","1","1",1
"1437",4070,17914,336.43,1,1,473,0,"2011-12-06","2011-12-06",336.43,473,0.711268498942917,32.29,1,12.23,1,36.21,1,40.75,1,56.72,1,1.84,1,92.65,1,63.74,1,0,0,1,"2","3","3",3
"1438",4072,17919,1304.04,1,1,756,0,"2011-09-12","2011-09-12",1304.04,756,1.72492063492063,26.4,1,104.04,1,360.48,1,261.48,1,30.24,1,0,0,451.8,1,69.6,1,0,0,1,"5","1","1",1
"1439",4075,17923,207.5,1,1,50,0,"2011-03-02","2011-03-02",207.5,50,4.15,0,0,0,0,0,0,0,0,207.5,1,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1440",4077,17925,244.08,1,1,72,0,"2010-12-02","2010-12-02",244.08,72,3.39,0,0,0,0,0,0,244.08,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1441",4086,17936,389.84,1,1,262,0,"2011-12-04","2011-12-04",389.84,262,1.48793893129771,22.94,1,37.76,1,71.99,1,61.87,1,61.63,1,0.59,1,116.61,1,16.45,1,0,0,1,"2","3","3",3
"1442",4088,17939,99.14,1,1,40,0,"2011-07-03","2011-07-03",99.14,40,2.4785,58.63,1,12.21,1,0,0,1.9,1,0,0,0,0,26.4,1,0,0,0,0,1,"6","6","6",6
"1443",4090,17941,304.56,1,1,252,0,"2011-08-01","2011-08-01",304.56,252,1.20857142857143,0,0,0,0,0,0,0,0,0,0,0,0,304.56,1,0,0,0,0,1,"4","2","2",2
"1444",4091,17942,77.5,1,1,38,0,"2011-12-02","2011-12-02",77.5,38,2.03947368421053,0,0,0,0,0,0,77.5,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1445",4093,17947,176.68,1,1,168,0,"2011-11-02","2011-11-02",176.68,168,1.05166666666667,70,1,42.96,1,15,1,0,0,38.64,1,0,0,5.04,1,5.04,1,0,0,1,"5","1","1",1
"1446",4094,17948,358.56,1,1,144,0,"2011-07-15","2011-07-15",358.56,144,2.49,358.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1447",4100,17956,12.75,1,1,1,0,"2011-04-04","2011-04-04",12.75,1,12.75,0,0,0,0,0,0,12.75,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1448",4101,17957,111.68,1,1,287,0,"2011-10-04","2011-10-04",111.68,287,0.389128919860627,24,1,0,0,10.2,1,0,0,7.45,1,0,0,63.6,1,6.43,1,0,0,1,"5","1","1",1
"1449",4102,17958,508.46,1,1,84,0,"2011-08-15","2011-08-15",508.46,84,6.05309523809524,30,1,102,1,372.3,1,0,0,4.16,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1450",4103,17960,73.78,1,1,41,0,"2011-06-21","2011-06-21",73.78,41,1.79951219512195,11.13,1,5.98,1,2.95,1,0,0,2.5,1,0,0,47.02,1,4.2,1,0,0,1,"5","1","1",1
"1451",4105,17962,102.83,1,1,128,0,"2011-07-20","2011-07-20",102.83,128,0.803359375,16.2,1,11.15,1,17.61,1,24.43,1,14.63,1,7.5,1,11.31,1,0,0,0,0,1,"2","3","3",3
"1452",4109,17967,123.07,1,1,80,0,"2010-12-03","2010-12-03",123.07,80,1.538375,4.9,1,5.9,1,27.55,1,11.8,1,15.75,1,0,0,37.07,1,20.1,1,0,0,1,"5","1","1",1
"1453",4110,17968,277.35,1,1,160,0,"2010-12-01","2010-12-01",277.35,160,1.7334375,27.5,1,45.75,1,23.36,1,58.25,1,74.79,1,0,0,47.7,1,0,0,0,0,1,"6","1","1",1
"1454",4112,17970,582.59,1,1,525,0,"2011-05-12","2011-05-12",582.59,525,1.10969523809524,29.25,1,170.47,1,67.16,1,100.9,1,42,1,0,0,152.36,1,20.45,1,0,0,1,"5","1","1",1
"1455",4113,17972,136.04,1,1,37,0,"2011-04-12","2011-04-12",136.04,37,3.67675675675676,20.14,1,0,0,15.8,1,53.6,1,20.95,1,15.65,1,2.95,1,6.95,1,0,0,1,"5","1","1",1
"1456",4114,17973,337.04,1,1,176,0,"2011-10-19","2011-10-19",337.04,176,1.915,0,0,116.1,1,105,1,89.24,1,26.7,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1457",4117,17976,353.19,1,1,106,0,"2010-12-02","2010-12-02",353.19,106,3.33198113207547,40.35,1,50.95,1,23.45,1,42.3,1,185.89,1,0,0,8.15,1,2.1,1,0,0,1,"5","1","1",1
"1458",4118,17977,288.14,1,1,342,0,"2011-11-10","2011-11-10",288.14,342,0.842514619883041,125.23,1,63.67,1,15.27,1,36.06,1,15.12,1,0,0,4.95,1,27.84,1,0,0,1,"5","1","1",1
"1459",4119,17978,300.92,1,1,499,0,"2010-12-09","2010-12-09",300.92,499,0.603046092184369,19.25,1,112.8,1,10.05,1,155.52,1,3.3,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1460",4122,17984,152.68,1,1,98,0,"2011-07-17","2011-07-17",152.68,98,1.55795918367347,58.93,1,0.65,1,9.07,1,37.78,1,12.15,1,0,0,14.85,1,19.25,1,0,0,1,"5","1","1",1
"1461",4123,17985,634.95,1,1,183,0,"2011-11-17","2011-11-17",634.95,183,3.46967213114754,14.4,1,15,1,0,0,73.5,1,519.55,1,0,0,0,0,12.5,1,0,0,1,"6","6","6",6
"1462",4124,17986,20.8,1,1,10,0,"2011-10-14","2011-10-14",20.8,10,2.08,0,0,0,0,0,0,0,0,20.8,1,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1463",4125,17987,198.57,1,1,261,0,"2011-06-07","2011-06-07",198.57,261,0.760804597701149,0,0,0,0,39.93,1,0,0,75.54,1,0,0,83.1,1,0,0,0,0,1,"4","6","6",6
"1464",4130,17995,76.1,1,1,133,0,"2011-03-03","2011-03-03",76.1,133,0.572180451127819,0,0,52.5,1,0,0,0,0,0,0,0,0,23.6,1,0,0,0,0,1,"4","2","2",2
"1465",4134,18004,169.47,1,1,78,0,"2010-12-12","2010-12-12",169.47,78,2.17269230769231,20.25,1,0,0,25.25,1,56.08,1,15.99,1,0.85,1,42.1,1,8.95,1,0,0,1,"5","1","1",1
"1466",4136,18006,444.68,1,1,220,0,"2011-11-16","2011-11-16",444.68,220,2.02127272727273,23.55,1,69.6,1,115.45,1,66.93,1,167.2,1,0,0,1.95,1,0,0,0,0,1,"6","1","1",1
"1467",4138,18009,257.34,1,1,126,0,"2011-04-18","2011-04-18",257.34,126,2.04238095238095,94.41,1,23.13,1,2.5,1,46.95,1,48.55,1,21.7,1,20.1,1,0,0,0,0,1,"2","3","3",3
"1468",4139,18010,174.8,1,1,60,0,"2011-03-28","2011-03-28",174.8,60,2.91333333333333,57.15,1,0,0,0,0,83.7,1,0,0,0,0,33.95,1,0,0,0,0,1,"6","6","6",6
"1469",4140,18011,102.79,1,1,71,0,"2010-12-01","2010-12-01",102.79,71,1.44774647887324,12.15,1,33.95,1,14.15,1,21.45,1,14.74,1,0,0,6.35,1,0,0,0,0,1,"6","1","1",1
"1470",4141,18013,187.29,2,1,285,0,"2011-07-07","2011-07-07",93.645,142,0.657157894736842,5,1,0,0,10,1,30.53,2,3.3,1,0,0,114.54,1,23.92,1,0,0,1,"3","5","5",5
"1471",4142,18014,166.42,1,1,68,0,"2011-11-11","2011-11-11",166.42,68,2.44735294117647,31.18,1,26.72,1,18.55,1,31.44,1,20.98,1,0,0,14.2,1,23.35,1,0,0,1,"5","1","1",1
"1472",4143,18015,120.03,1,1,157,0,"2011-12-05","2011-12-05",120.03,157,0.764522292993631,21.75,1,0,0,9.38,1,46.83,1,13.79,1,5.46,1,18.67,1,4.15,1,0,0,1,"5","1","1",1
"1473",4147,18019,38.45,1,1,7,0,"2011-10-19","2011-10-19",38.45,7,5.49285714285714,24.8,1,0,0,0,0,3.75,1,9.9,1,0,0,0,0,0,0,0,0,1,"4","6","6",6
"1474",4148,18022,668.11,1,1,736,0,"2011-11-04","2011-11-04",668.11,736,0.907758152173913,67.99,1,38.67,1,92.69,1,127.48,1,75.05,1,2.55,1,193.08,1,70.6,1,0,0,1,"2","3","3",3
"1475",4149,18024,389.78,2,1,184,0,"2011-07-10","2011-07-10",194.89,92,2.11836956521739,8.8,1,0,0,153,1,210.39,2,17,1,0.59,1,0,0,0,0,0,0,1,"3","5","5",5
"1476",4150,18027,115.31,1,1,78,0,"2011-09-02","2011-09-02",115.31,78,1.47833333333333,26.15,1,0,0,29.6,1,4.2,1,53.66,1,0,0,1.7,1,0,0,0,0,1,"5","1","1",1
"1477",4152,18032,73.5,1,1,42,0,"2011-01-09","2011-01-09",73.5,42,1.75,0,0,0,0,0,0,34.8,1,38.7,1,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1478",4153,18033,97.97,1,1,253,0,"2011-10-05","2011-10-05",97.97,253,0.387233201581028,4.15,1,0,0,10.4,1,14.13,1,40.05,1,0,0,25.09,1,4.15,1,0,0,1,"5","1","1",1
"1479",4154,18034,422.88,2,1,561,0,"2011-11-18","2011-11-18",211.44,280,0.75379679144385,31.45,2,25.8,2,30,2,148.6,2,52.97,2,3.75,1,113.41,2,16.9,2,0,0,1,"3","5","5",5
"1480",4160,18042,165.05,1,1,33,0,"2011-10-17","2011-10-17",165.05,33,5.00151515151515,0,0,0,0,157.55,1,0,0,0,0,0,0,0,0,7.5,1,0,0,1,"4","2","2",2
"1481",4163,18045,189.4,1,1,142,0,"2011-10-25","2011-10-25",189.4,142,1.33380281690141,34.85,1,1.25,1,13.93,1,54.67,1,3.3,1,0,0,70.96,1,10.44,1,0,0,1,"5","1","1",1
"1482",4164,18048,172.29,2,1,127,0,"2011-05-20","2011-05-20",86.145,63,1.35661417322835,76.32,1,67.5,1,0,0,14.95,2,13.52,1,0,0,0,0,0,0,0,0,1,"3","5","5",5
"1483",4165,18050,74.4,1,1,40,0,"2010-12-15","2010-12-15",74.4,40,1.86,23.4,1,0,0,15,1,15,1,21,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1484",4166,18053,300.02,1,1,302,0,"2011-09-30","2011-09-30",300.02,302,0.993443708609272,78.2,1,35.4,1,0,0,97.62,1,47,1,0,0,41.8,1,0,0,0,0,1,"6","6","6",6
"1485",4168,18056,363.65,1,1,211,0,"2011-02-24","2011-02-24",363.65,211,1.72345971563981,63.6,1,50.4,1,0,0,100.5,1,57.4,1,35.95,1,55.8,1,0,0,0,0,1,"2","3","3",3
"1486",4169,18058,170.16,1,1,88,0,"2011-11-30","2011-11-30",170.16,88,1.93363636363636,0,0,170.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1487",4175,18066,318,1,1,108,0,"2011-09-25","2011-09-25",318,108,2.94444444444444,15,1,0,0,52.2,1,160.8,1,0,0,0,0,30,1,60,1,0,0,1,"5","1","1",1
"1488",4176,18067,396.33,1,1,189,0,"2011-10-30","2011-10-30",396.33,189,2.09698412698413,116.51,1,0,0,41.43,1,110,1,34.55,1,0,0,77.24,1,16.6,1,0,0,1,"5","1","1",1
"1489",4177,18068,101.7,1,1,6,0,"2011-02-23","2011-02-23",101.7,6,16.95,101.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1490",4180,18072,247.44,1,1,288,0,"2011-06-07","2011-06-07",247.44,288,0.859166666666667,46.8,1,9.36,1,18.96,1,43.92,1,0,0,90,1,38.4,1,0,0,0,0,1,"2","3","3",3
"1491",4182,18074,489.6,1,1,190,0,"2010-12-01","2010-12-01",489.6,190,2.57684210526316,147.15,1,86.4,1,0,0,201.3,1,0,0,0,0,54.75,1,0,0,0,0,1,"6","6","6",6
"1492",4189,18082,703.37,1,1,621,0,"2011-11-14","2011-11-14",703.37,621,1.13264090177134,40.63,1,24.96,1,139.85,1,154.7,1,67.78,1,0,0,193.62,1,81.83,1,0,0,1,"5","1","1",1
"1493",4190,18084,90.48,1,1,312,0,"2011-11-23","2011-11-23",90.48,312,0.29,0,0,0,0,0,0,90.48,1,0,0,0,0,0,0,0,0,0,0,1,"4","2","2",2
"1494",4192,18086,101.34,1,1,106,0,"2011-03-10","2011-03-10",101.34,106,0.956037735849056,52.5,1,0,0,6.96,1,15.3,1,26.58,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
"1495",4194,18088,167.67,1,1,109,0,"2011-10-09","2011-10-09",167.67,109,1.53825688073395,32.47,1,80.55,1,24.9,1,8.36,1,14.74,1,0,0,6.65,1,0,0,0,0,1,"6","1","1",1
"1496",4201,18099,168.31,1,1,149,0,"2011-08-04","2011-08-04",168.31,149,1.12959731543624,67.88,1,0,0,34.24,1,36.31,1,29.88,1,0,0,0,0,0,0,0,0,1,"6","6","6",6
